Rank,Name,Genre,Platform,Publisher,Developer,Vgchartz_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Release_Date,Last_Update
396,Border Break,,PS4,Sega,Sega,,,,,20000.0,,,20000.0,,2018-08-02 00:00:00,2018-08-26
397,Gravity Rush Remastered,,PS4,Sony Computer Entertainment Europe,Bluepoint Games,,,,,20000.0,,20000.0,,0.0,2016-02-02 00:00:00,2018-09-23
398,Invizimals: The Lost Kingdom,,PS3,Sony Computer Entertainment,Novarama,,,,,20000.0,,20000.0,,0.0,2014-09-30 00:00:00,2018-04-09
399,Kamiwaza Wanda: Kira Kira Ichibangai Kikiippatsu!,,3DS,FuRyu Corporation,FuRyu,,,,,20000.0,,,20000.0,,2016-10-27 00:00:00,2018-08-06
400,SpongeBob: HeroPants,,PSV,Activision,Behaviour Interactive,,,,,20000.0,10000.0,0.0,,0.0,2015-02-03 00:00:00,2018-04-15
401,Adventure Time: The Secret of the Nameless,,3DS,Little Orbit,Way Forward Technologies,,,,,20000.0,10000.0,,,0.0,2014-11-18 00:00:00,2019-01-24
402,Penguins of Madagascar,,Wii,Little Orbit,Little Orbit,,,,,20000.0,0.0,10000.0,,0.0,2014-11-25 00:00:00,2018-04-07
403,Max: The Curse of Brotherhood,,NS,Wired Productions,Stage Clear Studios,,,,,10000.0,10000.0,,,0.0,2018-04-24 00:00:00,2019-03-23
404,Brave: The Video Game,,Wii,Disney Interactive Studios,Behaviour Interactive Inc.,,,,,10000.0,,10000.0,,0.0,2012-06-19 00:00:00,2019-05-08
405,Phineas and Ferb: Quest for Cool Stuff,,WiiU,Disney Interactive Studios,Disney Interactive Studios,,,,,10000.0,,10000.0,,0.0,2013-08-13 00:00:00,2018-01-24
406,Brave: The Video Game,,DS,Disney Interactive Studios,Behaviour Interactive Inc.,,,,,10000.0,,10000.0,,0.0,2012-06-19 00:00:00,2019-05-08
407,Far Cry 3: Classic Edition,,PS4,Ubisoft,Ubisoft Montreal,,,,,10000.0,,,10000.0,,2018-07-05 00:00:00,2018-07-20
408,Adventure Time: The Secret of the Nameless Kingdom,,X360,Little Orbit,Way Forward,,,,,10000.0,10000.0,,,0.0,2014-11-18 00:00:00,2019-05-10
409,Hotel Transylvania 3: Monsters Overboard,,NS,Outright Games,Torus Games,,6.5,,,10000.0,10000.0,,,0.0,2018-07-10 00:00:00,2019-03-24
410,Onimusha: Warlords,,NS,Capcom,Capcom,,,,,10000.0,,,10000.0,,2019-01-15 00:00:00,2018-12-29
411,The Amazing Spider-Man 2 (2014),,PC,Activision,Beenox,,,,,10000.0,,10000.0,,0.0,2014-04-29 00:00:00,2018-03-19
412,LEGO Ninjago Nindroids,,3DS,Warner Bros. Interactive Entertainment,Hellbent Games,,,,,10000.0,,10000.0,,0.0,2014-07-29 00:00:00,2019-05-01
413,LEGO Batman 2: DC Super Heroes,,PC,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,,10000.0,,10000.0,,0.0,2012-06-19 00:00:00,2018-03-15
414,Legend of Kay Anniversary,,NS,THQ Nordic,THQ Nordic,,6.5,,,10000.0,,10000.0,,0.0,2018-05-29 00:00:00,2019-04-06
415,Regular Show: Mordecai & Rigby in 8-Bit Land,,3DS,D3Publisher,D3 Publisher,,,,,10000.0,,0.0,,0.0,2013-10-29 00:00:00,2019-05-01
416,LEGO Ninjago Nindroids,,PSV,Warner Bros. Interactive Entertainment,Hellbent Games,,,,,0.0,,0.0,,0.0,2014-07-29 00:00:00,2019-05-01
417,Harry Potter for Kinect,,X360,Warner Bros. Interactive Entertainment,Eurocom,,,,,0.0,,0.0,,0.0,2009-10-09 00:00:00,2019-05-01
418,Assassin's Creed Chronicles: China,,PC,Ubisoft,Climax Studios,,,,,0.0,,0.0,,0.0,2015-04-21 00:00:00,2018-12-30
419,The Amazing Spider-Man (2012),,PSV,Activision,Beenox,,,,,0.0,,0.0,,0.0,2013-11-19 00:00:00,2018-03-15
420,The Amazing Spider-Man (2012),,PC,Activision,Beenox,,,,,0.0,0.0,,,0.0,2012-08-10 00:00:00,2018-03-15
421,Resident Evil Zero,,PS3,Capcom,Capcom,,,,,0.0,,0.0,,0.0,2016-01-19 00:00:00,2018-09-04
422,Rise of the Guardians: The Video Game,,DS,D3Publisher,Torus Games Pty. Ltd.,,,,,0.0,,0.0,,,2012-11-20 00:00:00,2019-04-25
423,Adventure Time: Explore the Dungeon Because I Don't Know!,,PC,D3Publisher,Way Forward,,,,,,,,,,2014-01-01 00:00:00,2018-03-19
424,Alan Wake's American Nightmare,,XBL,Microsoft Studios,Remedy Entertainment,,,,,,,,,,2012-02-22 00:00:00,2018-09-29
425,Alan Wake: The Signal,,XBL,Microsoft Game Studios,Remedy Entertainment,,7.6,,,,,,,,2010-07-27 00:00:00,2018-10-01
426,Alan Wake: The Writer,,XBL,Microsoft Game Studios,Remedy Entertainment,,7.0,,,,,,,,2010-10-12 00:00:00,2018-10-01
427,Anodyne,,And,Analgesic Productions,Analgesic Productions,,,,,,,,,,2013-10-15 00:00:00,2019-04-09
428,Anodyne,,OSX,Analgesic Productions,Analgesic Productions,,,,,,,,,,2013-02-04 00:00:00,2019-04-09
429,Anodyne,,iOS,Analgesic Productions,Analgesic Productions,,,,,,,,,,2013-06-16 00:00:00,2019-04-09
430,Anodyne,,Linux,Analgesic Productions,Analgesic Productions,,,,,,,,,,2013-02-04 00:00:00,2019-04-09
431,Assassin's Creed Chronicles: China,,XOne,Ubisoft,Climax Studios,,,,,,,,,,2015-04-21 00:00:00,2018-12-30
432,Assassin's Creed Liberation HD,,X360,Ubisoft,Ubisoft Sofia,,,,,,,,,,2014-01-15 00:00:00,2018-09-12
433,Assassin's Creed Liberation HD,,PS3,Ubisoft,Ubisoft Sofia,,,,,,,,,,2014-01-14 00:00:00,2018-09-12
434,Assassin's Creed Liberation HD,,PC,Ubisoft,Ubisoft Sofia,,,,,,,,,,2014-01-15 00:00:00,2018-09-12
435,Attack of the Friday Monsters! A Tokyo Tale,,3DS,Level 5,Millenium Kitchen,,7.8,,,,,,,,2013-07-18 00:00:00,2018-04-11
436,Batman: Arkham Origins Blackgate,,X360,Warner Bros. Interactive Entertainment,Armature Studio,,,,,,,,,,2014-04-01 00:00:00,2018-12-10
437,Batman: Arkham Origins Blackgate,,WiiU,Warner Bros. Interactive Entertainment,Armature Studio,,,,,,,,,,2014-04-01 00:00:00,2018-12-10
438,Batman: Arkham Origins Blackgate,,PS3,Warner Bros. Interactive Entertainment,Armature Studio,,,,,,,,,,2014-04-01 00:00:00,2018-12-10
439,Below,,PC,Capybara Games,Capybara Games,,,,,,,,,,2018-12-14 00:00:00,2018-08-09
440,Below,,XOne,Capybara Games,Capybara Games,,,,,,,,,,2018-12-14 00:00:00,2018-08-09
441,Blues and Bullets,,PC,A Crowd of Monsters,A Crowd of Monsters,,,,,,,,,,2015-07-23 00:00:00,2018-09-07
442,Castlevania: Lords of Shadow - Mirror of Fate,,PS3,Konami Digital Entertainment,Mercury Steam,,,,,,,,,,2013-10-31 00:00:00,2019-01-13
443,Castlevania: Lords of Shadow - Mirror of Fate,,X360,Konami Digital Entertainment,Mercury Steam,,,,,,,,,,2013-10-31 00:00:00,2019-01-13
444,Chibi-Robo!: Photo Finder,,3DS,Nintendo,skip Ltd.,,,,,,,,,,2014-01-09 00:00:00,2018-08-30
445,Cyberpunk 2077,,PC,CD Projekt Red Studio,CD Projekt Red Studio,,,,,,,,,,2020-11-19 00:00:00,2019-06-10
446,Cyberpunk 2077,,PS4,CD Projekt Red Studio,CD Projekt Red Studio,,,,,,,,,,2020-11-19 00:00:00,2019-06-10
447,Days Gone,,PS4,Sony Interactive Entertainment,SIE Bend Studio,,6.7,,,,,,,,2019-04-26 00:00:00,2019-03-20
448,Disney Infinity 2.0: Marvel Super Heroes,,PC,Disney Interactive Studios,Avalanche Software,,,,,,,,,,2014-09-23 00:00:00,2018-02-06
449,Family Guy: Back to the Multiverse,,PC,Activision,Heavy Iron Studios,,,,,,,,,,2012-11-20 00:00:00,2018-10-19
450,Haunt,,XBL,Microsoft Studios,NanaOn-Sha,,,,,,,,,,2012-01-18 00:00:00,2018-09-29
451,LEGO The Hobbit,,OSX,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,,,,,,,2014-04-10 00:00:00,2018-12-30
452,Magatama,,XB,Microsoft Game Studios,Team Breakout,,,,,,,,,,2003-11-20 00:00:00,2018-09-25
453,Magatama,,XBL,Microsoft Game Studios,Team Breakout,,,,,,,,,,2007-12-04 00:00:00,2018-09-25
454,Max: The Curse of Brotherhood,,XOne,Microsoft Studios,Press Play,,,,,,,,,,2013-12-20 00:00:00,2019-03-23
455,Max: the Curse of Brotherhood,,XBL,Microsoft Studios,Press Play,,,,,,,,,,2014-05-21 00:00:00,2019-03-23
456,Max: the Curse of Brotherhood,,PC,Microsoft Studios,Press Play,,,,,,,,,,2014-05-21 00:00:00,2019-03-23
457,Metal Gear Solid 3: Snake Eater HD Edition,,PSV,Konami Digital Entertainment,Armature Studio,,,,,,,,,,2012-08-21 00:00:00,2018-09-12
458,Metal Gear Solid Mobile,,Mob,Konami Digital Entertainment,Ideaworks3D,,,,,,,,,,2008-03-19 00:00:00,2018-09-12
459,Metal Gear Solid V: The Phantom Pain,,PS3,Konami Digital Entertainment,Kojima Productions,,,,,,,,,,2015-09-01 00:00:00,2018-09-12
460,Metroid Prime 4,,NS,Nintendo,Nintendo,,,,,,,,,,2020-12-31 00:00:00,2019-01-25
461,Oceanhorn: Monster of Uncharted Seas,,XOne,FDG Entertainment,Cornfox & Brothers,,,,,,,,,,2016-09-07 00:00:00,2019-04-20
462,Oceanhorn: Monster of Uncharted Seas,,iOS,FDG Entertainment,Cornfox & Brothers,,,,,,,,,,2013-11-14 00:00:00,2019-04-20
463,Oceanhorn: Monster of Uncharted Seas,,PS4,FDG Entertainment,Cornfox & Brothers,,,,,,,,,,2016-09-07 00:00:00,2019-04-20
464,ReCore,,PC,Microsoft Studios,Armature Studio,,,,,,,,,,2016-09-13 00:00:00,2018-10-01
465,Republique,,OSX,GungHo Online Entertainment,Camouflaj,,,,,,,,,,2015-02-26 00:00:00,2018-08-11
466,Republique,,PC,GungHo Online Entertainment,Camouflaj,,,,,,,,,,2015-02-26 00:00:00,2018-08-11
467,Resident Evil Zero,,X360,Capcom,Capcom,,,,,,,,,,2016-01-19 00:00:00,2018-09-04
468,Rodea the Sky Soldier,,Wii,NIS America,PROPE,,,,,,,,,,2015-11-10 00:00:00,2018-04-06
469,Rust,,OSX,Facepunch Studios,Facepunch Studios,,,,,,,,,,2018-02-08 00:00:00,2018-03-19
470,Sea of Thieves,,PC,Microsoft Studios,Rare Ltd.,5.0,6.7,,,,,,,,2018-03-20 00:00:00,2018-10-01
471,Shadow of the Beast (2016),,PS4,Sony Interactive Entertainment,Heavy Spectrum,,,,,,,,,,2016-05-17 00:00:00,2018-09-14
472,Siren: Blood Curse Episodes 1-12,,PSN,Sony Computer Entertainment,SCE Japan Studio,,,,,,,,,,2008-07-24 00:00:00,2018-09-16
473,Siren: Blood Curse Episodes 1-4,,PSN,Sony Computer Entertainment,SCE Japan Studio,,,,,,,,,,2008-07-23 00:00:00,2018-09-17
474,Siren: Blood Curse Episodes 5-8,,PSN,Sony Computer Entertainment,SCE Japan Studio,,8.0,,,,,,,,2008-07-23 00:00:00,2018-09-17
475,Siren: Blood Curse Episodes 9-12,,PSN,Sony Computer Entertainment,SCE Japan Studio,,8.0,,,,,,,,2008-07-23 00:00:00,2018-09-17
476,SpongeBob SquarePants: Plankton's Robotic Revenge,,DS,Activision,Engine Software,,,,,,,,,,2013-10-22 00:00:00,2019-01-03
477,SpongeBob SquarePants: Plankton's Robotic Revenge,,PS3,Activision,Behaviour Interactive Inc.,,,,,,,,,,2013-10-22 00:00:00,2019-01-03
478,SpongeBob SquarePants: Plankton's Robotic Revenge,,Wii,Activision,Behaviour Interactive Inc.,,,,,,,,,,2013-10-22 00:00:00,2019-01-03
479,Terraria,,And,505 Games,CodeGlue,,,,,,,,,,2013-09-13 00:00:00,2018-03-19
480,The Amazing Spider-Man (2012),,And,Activision,Gameloft,,,,,,,,,,2012-06-28 00:00:00,2018-03-15
481,Viking: Battle for Asgard,,PC,Sega,Creative Assembly,,,,,,,,,,2012-10-17 00:00:00,2018-05-25
482,World to the West,,WiiU,Rain Games,Rain Games,,,,,,,,,,2018-12-31 00:00:00,2018-09-07
483,World to the West,,PC,Rain Games,Rain Games,,,,,,,,,,2017-05-05 00:00:00,2018-09-07
484,World to the West,,PS4,Soedesco,Rain Games,,,,,,,,,,2017-08-08 00:00:00,2018-09-07
485,World to the West,,XOne,Rain Games,Rain Games,,,,,,,,,,2017-05-05 00:00:00,2018-09-07
486,Zelda: The Wand of Gamelon,,CDi,Philips Interactive Media,Animation Magic,,,,,,,,,,1993-10-10 00:00:00,2018-04-17
487,Stray,,PS5,Annapurna Interactive,Blue Twelve Studio,,,,,,,,,,2021-12-01 00:00:00,2020-06-11
488,レミロア~少女と異世界と魔導書,,NS,Unknown,Pikii,,,,,,,,,,N/A,2019-02-23
489,198X,,PS4,Hi-Bit Studios,Hi-Bit Studios,,,,,,,,,,2019-06-20 00:00:00,2019-06-05
490,198X,,XOne,Hi-Bit Studios,Hi-Bit Studios,,,,,,,,,,2019-12-01 00:00:00,2019-06-05
491,198X,,NS,Hi-Bit Studios,Hi-Bit Studios,,,,,,,,,,2019-12-01 00:00:00,2019-06-05
492,198X,,PC,Hi-Bit Studios,Hi-Bit Studios,,,,,,,,,,2019-06-20 00:00:00,2019-06-05
493,A Plague Tale: Innocence,,PC,Focus Home Interactive,Asobo Studio,,,,,,,,,,2019-05-14 00:00:00,2019-04-01
494,A Plague Tale: Innocence,,XOne,Focus Home Interactive,Asobo Studio,,,,,,,,,,2019-05-14 00:00:00,2019-04-01
495,A Plague Tale: Innocence,,PS4,Focus Home Interactive,Asobo Studio,,,,,,,,,,2019-05-14 00:00:00,2019-04-01
496,A Rats Quest: The Way Back Home,,PS4,HandyGames,The Dreamerians,,,,,,,,,,2020-12-01 00:00:00,2019-08-05
497,A Rats Quest: The Way Back Home,,PC,HandyGames,The Dreamerians,,,,,,,,,,2020-12-01 00:00:00,2019-08-05
498,A Rats Quest: The Way Back Home,,XOne,HandyGames,The Dreamerians,,,,,,,,,,2020-12-01 00:00:00,2019-08-05
499,A Rats Quest: The Way Back Home,,NS,HandyGames,The Dreamerians,,,,,,,,,,2020-12-01 00:00:00,2019-08-05
500,Aggelos,,PC,PQube,PQube,,,,,,,,,,2019-06-19 00:00:00,2019-07-31
501,Aggelos,,NS,PQube,PQube,,,8.0,,,,,,,2019-09-24 00:00:00,2019-04-28
502,Alien: Isolation,,NS,Sega,Creative Assembly,,,,,,,,,,2019-12-05 00:00:00,2019-11-23
503,Among the Sleep,,NS,Krillbite Studio,Krillbite Studio,,,,,,,,,,2019-05-29 00:00:00,2019-05-19
504,Anodyne,,XOne,Analgesic Productions,Analgesic Productions,,,,,,,,,,2018-09-21 00:00:00,2019-04-09
505,Anodyne,,NS,Analgesic Productions,Analgesic Productions,,,,,,,,,,2019-02-28 00:00:00,2019-04-09
506,Anodyne,,PS4,Analgesic Productions,Analgesic Productions,,,,,,,,,,2018-09-18 00:00:00,2019-04-09
507,Anodyne 2: Return to Dust,,PC,Analgesic Productions,Sean Han Tani,,,,,,,,,,2019-08-31 00:00:00,2019-04-09
508,Ary and the Secret of Seasons,,PC,Modus Games,eXiin,,,,,,,,,,2020-09-28 00:00:00,2019-08-10
509,Ary and the Secret of Seasons,,XOne,Modus Games,eXiin,,,,,,,,,,2020-09-28 00:00:00,2019-08-10
510,Ary and the Secret of Seasons,,NS,Modus Games,eXiin,,,,,,,,,,2020-09-28 00:00:00,2019-08-10
511,Ary and the Secret of Seasons,,PS4,Modus Games,eXiin,,,,,,,,,,2020-09-28 00:00:00,2019-08-10
512,Ashen (2018),,XOne,Annapurna Interactive,Aurora44,,,,,,,,,,2018-12-07 00:00:00,2018-12-19
513,Ashen (2018),,PC,Annapurna Interactive,Aurora44,,,,,,,,,,2018-12-07 00:00:00,2018-12-19
514,Assassin's Creed III Remastered,,XOne,Ubisoft,Ubisoft,,,,,,,,,,2019-03-29 00:00:00,2019-02-14
515,Assassin's Creed III Remastered,,NS,Ubisoft,Ubisoft,,,,,,,,,,2019-05-21 00:00:00,2019-03-22
516,Assassin's Creed III Remastered,,PS4,Ubisoft,Ubisoft,,8.0,,,,,,,,2019-03-29 00:00:00,2019-03-22
517,Assassin's Creed III Remastered,,PC,Ubisoft,Ubisoft,,,,,,,,,,2019-03-29 00:00:00,2019-02-14
518,Assassin's Creed Odyssey: Cloud Version,,NS,Ubisoft,Ubisoft Quebec,,,,,,,,,,2018-10-05 00:00:00,2018-11-06
519,Assassin's Creed Valhalla,,XOne,Ubisoft,Ubisoft,,,,,,,,,,2020-12-01 00:00:00,2020-04-30
520,Assassin's Creed Valhalla,,PS4,Ubisoft,Ubisoft,,,,,,,,,,2020-12-01 00:00:00,2020-04-30
521,Assassin's Creed Valhalla,,XSX,Ubisoft,Ubisoft,,,,,,,,,,2020-12-01 00:00:00,2020-04-30
522,Assassin's Creed Valhalla,,PC,Ubisoft,Ubisoft,,,,,,,,,,2020-12-01 00:00:00,2020-04-30
523,Assassin's Creed Valhalla,,PS5,Ubisoft,Ubisoft,,,,,,,,,,2020-12-01 00:00:00,2020-04-30
524,Asterix & Obelix XXL 3: The Crystal Menhir,,PC,Microids,OSome Studio,,,,,,,,,,2019-11-21 00:00:00,2019-08-15
525,Asterix & Obelix XXL 3: The Crystal Menhir,,XOne,Microids,OSome Studio,,,,,,,,,,2019-11-21 00:00:00,2019-08-15
526,Asterix & Obelix XXL 3: The Crystal Menhir,,NS,Microids,OSome Studio,,,,,,,,,,2019-11-21 00:00:00,2019-08-15
527,Asterix & Obelix XXL 3: The Crystal Menhir,,PS4,Microids,OSome Studio,,,,,,,,,,2019-11-21 00:00:00,2019-08-15
528,Asterix and Obelix XXL2,,XOne,Microids,Microids,,,,,,,,,,2018-11-29 00:00:00,2019-02-19
529,Asterix and Obelix XXL2,,PC,Microids,Microids,,,,,,,,,,2018-11-29 00:00:00,2019-02-19
530,Astro's Playroom,,PS5,Sony Interactive Entertainment,ASOBI Team,,,,,,,,,,2020-12-01 00:00:00,2020-06-13
531,Attack on Titan 2: Final Battle,,XOne,Koei Tecmo,Omega Force,,,,,,,,,,2019-07-05 00:00:00,2019-06-13
532,Attack on Titan 2: Final Battle,,NS,Koei Tecmo,Omega Force,,,,,,,,,,2019-07-05 00:00:00,2019-06-13
533,Attack on Titan 2: Final Battle,,PC,Koei Tecmo,Omega Force,,,,,,,,,,2019-07-05 00:00:00,2019-06-13
534,Attack on Titan 2: Final Battle,,PS4,Koei Tecmo,Omega Force,,,,,,,,,,2019-07-05 00:00:00,2019-06-13
535,AWAY: Journey to the Unexpected,,NS,PLAYDIUS,Aurelien Regard Games,,,,,,,,,,2018-12-30 00:00:00,2018-02-01
536,Axiom Verge 2,,NS,Thomas Happ Games,Thomas Happ Games,,,,,,,,,,2020-12-01 00:00:00,2019-12-10
537,Babylon's Fall,,PS4,Square Enix,PlatinumGames,,,,,,,,,,2020-11-01 00:00:00,2019-04-09
538,Babylon's Fall,,PC,Square Enix,PlatinumGames,,,,,,,,,,2020-12-01 00:00:00,2019-04-09
539,Bakugan: Champions of Vestroia,,NS,Warner Bros. Interactive Entertainment,WayForward,,,,,,,,,,2020-11-03 00:00:00,2020-07-10
540,Baldo,,NS,Unknown,Naps Team,,,,,,,,,,N/A,2020-06-23
541,Battle Princess Madelyn,,NS,Casual Bit Games,Casual Bit Games Inc.,,,,,,,,,,2018-12-19 00:00:00,2018-11-17
542,Beast Quest,,PC,Unknown,Torus Games,,,,,,,,,,N/A,2018-01-08
543,Black The Fall,,NS,Sand Sailor Studio,Sand Sailor Studio,,,,,,,,,,2017-12-14 00:00:00,2018-01-18
544,Blair Witch,,PS4,Lionsgate Games,Bloober Team,,,,,,,,,,2019-12-03 00:00:00,2019-11-22
545,Blaster Master Zero,,PC,Inti Creates,Inti Creates,,,,,,,,,,2019-06-14 00:00:00,2019-05-25
546,Blazing Beaks,,PC,Applava,Applava,,,,,,,,,,2019-05-10 00:00:00,2019-08-08
547,Blazing Beaks,,PS4,Applava,Applava,,,,,,,,,,2019-12-01 00:00:00,2019-08-08
548,Blazing Beaks,,NS,Applava,Applava,,,,,,,,,,2019-05-10 00:00:00,2019-08-08
549,Bloodstained: Ritual of the Night,,PS4,"505 Games US, Inc.",Way Forward Technologies,,,,,,,,,,2019-06-18 00:00:00,2019-04-08
550,Bloodstained: Ritual of the Night,,NS,"505 Games US, Inc.",Way Forward Technologies,,,,,,,,,,2019-06-25 00:00:00,2019-04-08
551,Bloodstained: Ritual of the Night,,XOne,"505 Games US, Inc.",Way Forward Technologies,,,,,,,,,,2019-06-18 00:00:00,2019-04-08
552,Bloodstained: Ritual of the Night,,PC,"505 Games US, Inc.",Way Forward Technologies,,,,,,,,,,2019-06-18 00:00:00,2019-04-08
553,Bookbound Brigade,,PC,Intragames,Digital Tales,,,,,,,,,,2019-12-01 00:00:00,2019-07-31
554,Bookbound Brigade,,NS,Intragames,Digital Tales,,,,,,,,,,2019-12-01 00:00:00,2019-07-31
555,Bookbound Brigade,,PS4,Intragames,Digital Tales,,,,,,,,,,2019-12-01 00:00:00,2019-07-31
556,Boyfriend Dungeon,,NS,Kitfox Games,Kitfox Games,,,,,,,,,,2020-12-01 00:00:00,2019-12-16
557,Boyfriend Dungeon,,PC,Kitfox Games,Kitfox Games,,,,,,,,,,2020-12-01 00:00:00,2019-12-16
558,Cannibal Cuisine,,PC,Rocket Vulture,Rocket Vulture,,,,,,,,,,2020-05-20 00:00:00,2020-05-09
559,Cannibal Cuisine,,NS,Rocket Vulture,Rocket Vulture,,,,,,,,,,2020-05-20 00:00:00,2020-05-09
560,Carrion,,PS4,Devolver Digital,Phobia Game Studio,,,,,,,,,,2020-12-01 00:00:00,2020-05-23
561,Carrion,,PC,Devolver Digital,Phobia Game Studio,,,,,,,,,,2020-12-01 00:00:00,2020-05-23
562,Carrion,,XOne,Devolver Digital,Phobia Game Studio,,,,,,,,,,2020-12-01 00:00:00,2020-05-23
563,Castle Crashers Remastered,,PS4,Unknown,The Behemoth,,,,,,,,,,N/A,2019-03-19
564,Castle Crashers Remastered,,NS,Unknown,The Behemoth,,,,,,,,,,N/A,2019-03-19
565,Castlevania Anniversary Collection,,PC,Konami Digital Entertainment,Konami,,,,,,,,,,2019-05-15 00:00:00,2019-05-14
566,Castlevania Anniversary Collection,,NS,Konami,Konami,7.0,,,,,,,,,2019-05-16 00:00:00,2019-05-14
567,Castlevania Anniversary Collection,,XOne,Konami,Konami,,,,,,,,,,2019-05-16 00:00:00,2019-05-14
568,Castlevania Anniversary Collection,,PS4,Konami,Konami,,,,,,,,,,2019-05-16 00:00:00,2019-05-14
569,Castlevania: Symphony of the Night,,And,Unknown,Konami,,,,,,,,,,N/A,2020-06-04
570,Castlevania: Symphony of the Night,,iOS,Unknown,Konami,,,,,,,,,,N/A,2020-06-04
571,Child of Light,,NS,Unknown,Ubisoft,,,,,,,,,,N/A,2019-06-25
572,Cirsed Castilla EX,,PS4,Unknown,Abylight,,,,,,,,,,N/A,2019-01-24
573,Commander Keen,,And,Unknown,ZeniMax Online Studios,,,,,,,,,,N/A,2019-06-09
574,Commander Keen,,iOS,Unknown,ZeniMax Online Studios,,,,,,,,,,N/A,2019-06-09
575,Conan Chop Chop,,PS4,Unknown,Funcom Oslo A/S,,,,,,,,,,N/A,2019-06-10
576,Conan Chop Chop,,NS,Unknown,Funcom Oslo A/S,,,,,,,,,,N/A,2019-06-10
577,Conan Chop Chop,,XOne,Unknown,Funcom Oslo A/S,,,,,,,,,,N/A,2019-06-10
578,Conan Chop Chop,,PC,Unknown,Funcom Oslo A/S,,,,,,,,,,N/A,2019-06-10
579,Concrete Genie,,PS4,Sony Interactive Entertainment,PixelOpus,5.0,,,,,,,,,2019-10-08 00:00:00,2020-04-10
580,Contra Anniversary Collection,,PC,Konami,Konami,,,,,,,,,,2019-06-11 00:00:00,2019-06-13
581,Contra Anniversary Collection,,NS,Konami,Konami,7.0,,,,,,,,,2019-06-11 00:00:00,2019-06-13
582,Contra Anniversary Collection,,XOne,Konami,Konami,,,,,,,,,,2019-06-11 00:00:00,2019-06-13
583,Contra Anniversary Collection,,PS4,Konami,Konami,,,,,,,,,,2019-06-11 00:00:00,2019-06-13
584,Control,,XSX,505 Games,Remedy,,,,,,,,,,2021-12-01 00:00:00,2020-06-13
585,Control,,PS5,505 Games,Remedy,,,,,,,,,,2021-12-01 00:00:00,2020-06-13
586,Creature in the Well,,XOne,Unknown,Flight School Studio,,,,,,,,,,N/A,2019-09-04
587,Creature in the Well,,PC,Unknown,Flight School Studio,,,,,,,,,,N/A,2019-09-04
588,Creature in the Well,,NS,Unknown,Flight School Studio,7.0,,,,,,,,,N/A,2019-09-04
589,Crossing Souls,,PS4,Devolver Digital,Fourattic,,,,,,,,,,2018-02-13 00:00:00,2018-03-20
590,Cyberpunk 2077,,XSX,CD Projekt Red Studio,CD Projekt Red Studio,,,,,,,,,,2021-12-01 00:00:00,2020-06-18
591,Cyberpunk 2077,,XOne,CD Projekt Red Studio,CD Projekt Red Studio,,,,,,,,,,2020-11-19 00:00:00,2019-06-10
592,Cyberpunk 2077,,PS5,CD Projekt Red Studio,CD Projekt Red Studio,,,,,,,,,,2021-12-01 00:00:00,2020-06-18
593,Dark Devotion,,PS4,Unknown,Hibernian Workshop,5.0,,,,,,,,,N/A,2019-11-18
594,Dark Devotion,,XOne,Unknown,Hibernian Workshop,,,,,,,,,,N/A,2019-11-18
595,Dark Devotion,,PC,Unknown,Hibernian Workshop,,,,,,,,,,N/A,2019-11-18
596,Dark Devotion,,NS,Unknown,Hibernian Workshop,,,,,,,,,,N/A,2019-11-18
597,Darksiders Genesis,,NS,THQ Nordic,Airship Syndicate,,,,,,,,,,2020-02-14 00:00:00,2019-06-08
598,Darksiders Genesis,,PC,THQ Nordic,Airship Syndicate,9.0,,,,,,,,,2020-12-05 00:00:00,2019-06-08
599,Darksiders Genesis,,PS4,THQ Nordic,Airship Syndicate,,,,,,,,,,2020-02-14 00:00:00,2019-06-08
600,Darksiders Genesis,,XOne,THQ Nordic,Airship Syndicate,,,,,,,,,,2020-02-14 00:00:00,2019-06-08
601,Darksiders II: Deathinitive Edition,,NS,THQ Nordic,Gunfire Games,,,,,,,,,,2019-09-26 00:00:00,2019-08-09
602,Darksiders: Warmastered Edition,,NS,THQ Nordic,Kaiko,,,,,,,,,,2019-04-02 00:00:00,2019-04-20
603,Darkwood,,XOne,Unknown,Acid Wizard Studio,,,,,,,,,,N/A,2019-05-19
604,Darkwood,,NS,Crunching Koalas,Acid Wizard Studio,,,,,,,,,,2019-05-16 00:00:00,2019-05-19
605,Darkwood,,PS4,Crunching Koalas,Acid Wizard Studio,,,,,,,,,,2019-05-14 00:00:00,2019-05-19
606,Dawn of Fear,,PS4,Good Game Publishing,Brok3nsite,,,,,,,,,,2020-02-03 00:00:00,2020-01-22
607,Daymare: 1998,,PC,Destructive Creations,Invader Studios,,,,,,,,,,2019-09-17 00:00:00,2019-08-16
608,Daymare: 1998,,XOne,Destructive Creations,Invader Studios,4.0,,,,,,,,,2019-12-01 00:00:00,2019-08-16
609,Daymare: 1998,,PS4,Destructive Creations,Invader Studios,,,,,,,,,,2019-12-01 00:00:00,2019-08-16
610,Deadlight,,X360,Microsoft Studios,Tequila Works,,,,,,,,,,2012-06-01 00:00:00,2019-03-24
