Rank,Name,Genre,Platform,Publisher,Developer,Vgchartz_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Release_Date,Last_Update
1107,Triple Play 2000,,N64,EA Sports,Treyarch,,,,,280000.0,270000.0,10000.0,,0.0,1999-03-22 00:00:00,N/A
1108,Famista '92,,NES,Namco,Namco,,,,,280000.0,,,280000.0,,1991-12-20 00:00:00,N/A
1109,Surf's Up,,DS,Ubisoft,Ubisoft Quebec,,,,,280000.0,260000.0,0.0,,20000.0,2007-05-30 00:00:00,N/A
1110,MLB 07: The Show,,PSP,Sony Computer Entertainment,SCEA San Diego Studios,,8.1,,,280000.0,260000.0,,,20000.0,2007-02-27 00:00:00,N/A
1111,Cabela's Big Game Hunter 2012,,X360,Activision,Activision,,,,,280000.0,240000.0,20000.0,,20000.0,2011-09-27 00:00:00,N/A
1112,NFL Blitz 20-02,,PS2,Midway Games,Point of View,,,,,280000.0,140000.0,110000.0,,40000.0,2002-02-06 00:00:00,N/A
1113,NCAA March Madness 2005,,XB,EA Sports,EA Canada,,,,,280000.0,210000.0,60000.0,,10000.0,2004-11-17 00:00:00,N/A
1114,NBA In The Zone,,PS,Konami,Konami,,,,,280000.0,160000.0,110000.0,,20000.0,1995-12-14 00:00:00,N/A
1115,F1 ROC: Race of Champions,,SNES,Seta Corporation,Seta Corporation,,,,,280000.0,,,280000.0,0.0,1992-03-01 00:00:00,N/A
1116,Bass Strike,,PS2,THQ,"Pai, Inc",,,,,280000.0,140000.0,110000.0,,40000.0,2001-09-26 00:00:00,N/A
1117,NHL Hitz 20-03,,PS2,Midway Games,EA Black Box,,,,,280000.0,140000.0,110000.0,,40000.0,2002-09-16 00:00:00,N/A
1118,Real Pool,,PS2,Infogrames,Takara,,,,,280000.0,140000.0,110000.0,,40000.0,2000-11-06 00:00:00,N/A
1119,Rugby World Cup 2011,,X360,505 Games,HB Studios Multimedia,,4.8,,,280000.0,30000.0,210000.0,,40000.0,2011-09-06 00:00:00,N/A
1120,Rory McIlroy PGA Tour,,XOne,Electronic Arts,EA Tiburon,,,,,280000.0,160000.0,90000.0,,20000.0,2015-07-14 00:00:00,2018-05-24 00:00:00
1121,Deer Hunter,,PS2,Atari,Coresoft,,,,,280000.0,140000.0,110000.0,,40000.0,2003-12-22 00:00:00,N/A
1122,Dave Mirra Freestyle BMX 2,,GC,Acclaim Entertainment,"Z-Axis, Ltd.",,,,,280000.0,210000.0,60000.0,,10000.0,2001-11-17 00:00:00,N/A
1123,Summer Heat Beach Volleyball,,PS2,Acclaim Entertainment,Acclaim Studios Cheltenham,,,,,280000.0,140000.0,110000.0,,40000.0,2003-07-01 00:00:00,N/A
1124,NCAA Basketball 09,,PS2,EA Sports,EA Canada,,,,,280000.0,140000.0,110000.0,,40000.0,2008-11-17 00:00:00,N/A
1125,Power Pro Kun Pocket 3,,GBA,Konami,Diamond Head,,,,,280000.0,,,270000.0,10000.0,2001-03-21 00:00:00,N/A
1126,FIFA 07 Soccer,,X360,EA Sports,EA Canada,,7.1,,,280000.0,240000.0,10000.0,,20000.0,2006-11-01 00:00:00,N/A
1127,Cabela's Trophy Bucks,,PS2,Activision,Sand Grain Studios,,,,,270000.0,130000.0,110000.0,,40000.0,2007-09-19 00:00:00,N/A
1128,Pro Evolution Soccer 2017,,PS3,Konami Digital Entertainment,PES Productions,,,,,270000.0,40000.0,120000.0,80000.0,30000.0,2016-09-13 00:00:00,2018-04-14 00:00:00
1129,Q-Ball: Billiards Master,,PS2,Take-Two Interactive,"ASK Co. Ltd., Ornith",,,,,270000.0,130000.0,100000.0,,40000.0,2000-02-29 00:00:00,N/A
1130,NBA Live 14,,PS4,EA Sports,EA Tiburon,,,,,270000.0,170000.0,50000.0,,50000.0,2013-11-15 00:00:00,2018-10-19 00:00:00
1131,Pro Evolution Soccer 2013,,PSP,Konami Digital Entertainment,Konami,,,,,270000.0,,80000.0,180000.0,20000.0,2012-11-06 00:00:00,2018-01-12 00:00:00
1132,Remington Super Slam Hunting: Africa,,Wii,Mastiff,Mastiff,,,,,270000.0,250000.0,,,20000.0,2010-11-09 00:00:00,N/A
1133,NHL Hitz 20-02,,XB,Midway Games,EA Black Box,,,,,270000.0,200000.0,60000.0,,10000.0,2001-11-14 00:00:00,N/A
1134,Burstrick: Wake Boarding!!,,PS,Natsume,Metro Corporation,,,,,270000.0,150000.0,100000.0,,20000.0,2001-02-28 00:00:00,N/A
1135,Dave Mirra Freestyle BMX: Maximum Remix,,PS,Acclaim Entertainment,"Z-Axis, Ltd.",,,,,270000.0,150000.0,100000.0,,20000.0,2001-05-21 00:00:00,N/A
1136,Athens 2004,,PS2,Sony Computer Entertainment,Eurocom Entertainment Software,,,,,270000.0,130000.0,100000.0,,30000.0,2004-07-14 00:00:00,N/A
1137,Jikkyou Powerful Pro Yakyuu Portable 4,,PSP,Konami,PawaPuro Productions,,,,,270000.0,,,270000.0,,2009-09-17 00:00:00,N/A
1138,Sydney 2000,,PS,Eidos Interactive,Attention To Detail,,,,,270000.0,150000.0,100000.0,,20000.0,2000-07-31 00:00:00,N/A
1139,Rapala Pro Bass Fishing 2010,,PS3,Activision,FUN Labs,,,,,270000.0,180000.0,60000.0,,30000.0,2010-09-28 00:00:00,N/A
1140,Slam Dunk: Yonkyo Taiketsu!!,,SNES,Bandai,Bandai,,,,,270000.0,,,270000.0,,1994-03-26 00:00:00,N/A
1141,NHL 07,,X360,EA Sports,EA Canada,,8.0,,,270000.0,250000.0,0.0,,20000.0,2006-09-12 00:00:00,N/A
1142,NHL 2K11,,Wii,2K Sports,Visual Concepts,,6.3,,,270000.0,230000.0,20000.0,,20000.0,2010-08-24 00:00:00,N/A
1143,Tiger Woods PGA Tour 07,,PSP,EA Sports,Team Fusion,,7.6,,,270000.0,200000.0,40000.0,,30000.0,2006-10-10 00:00:00,N/A
1144,Punch-Out!!,,VC,Nintendo,Nintendo IRD,,,,,270000.0,0.0,220000.0,50000.0,,2007-04-16 00:00:00,N/A
1145,NHL 2002,,XB,EA Sports,EA Canada,,,,,270000.0,200000.0,60000.0,,10000.0,2001-12-10 00:00:00,N/A
1146,Jikkyou Powerful Pro Yakyuu 5,,N64,Konami,Diamond Head,,,,,270000.0,,,270000.0,0.0,1998-03-26 00:00:00,N/A
1147,NBA In The Zone '98,,N64,Konami,Konami Computer Entertainment Osaka,,,,,270000.0,250000.0,20000.0,,0.0,1998-02-10 00:00:00,N/A
1148,NBA Jam 99,,N64,Acclaim Entertainment,Iguana Entertainment,,,,,270000.0,250000.0,20000.0,,0.0,1998-12-04 00:00:00,N/A
1149,Mat Hoffman's Pro BMX,,GBA,Activision,HotGen Studios,,,,,270000.0,190000.0,70000.0,,0.0,2001-11-19 00:00:00,N/A
1150,NFL Street 3,,PSP,EA Sports BIG,EA Tiburon,,6.7,,,270000.0,240000.0,0.0,,20000.0,2006-11-14 00:00:00,N/A
1151,Jikkyou Powerful Pro Yakyuu 2,,SNES,Konami,Konami,,,,,270000.0,,,270000.0,,1995-02-24 00:00:00,N/A
1152,NBA Live 2004,,GC,EA Sports,EA Canada,,8.4,,,270000.0,210000.0,50000.0,,10000.0,2003-10-15 00:00:00,N/A
1153,MotionSports: Adrenaline,,X360,Ubisoft,Ubisoft Vancouver,,,,,270000.0,140000.0,100000.0,,30000.0,2011-11-01 00:00:00,N/A
1154,Jikkyou Powerful Pro Yakyuu '98 Ketteiban,,PS,Konami,Diamond Head,,,,,270000.0,,,250000.0,20000.0,1998-12-23 00:00:00,N/A
1155,The BIGS,,X360,2K Sports,Blue Castle Games,,,,,270000.0,180000.0,80000.0,,,2007-06-25 00:00:00,N/A
1156,Summer Athletics: The Ultimate Challenge (US sales),,Wii,Conspiracy Entertainment,49Games,,,,,270000.0,230000.0,30000.0,,,2008-08-04 00:00:00,N/A
1157,NBA ShootOut 2001,,PS,Sony Computer Entertainment,989 Sports,,,,,270000.0,150000.0,100000.0,,20000.0,2000-10-30 00:00:00,N/A
1158,Cabela's Big Game Hunter 2010,,X360,Activision,Cauldron,,,,,270000.0,250000.0,,,20000.0,2009-09-29 00:00:00,N/A
1159,Knockout Kings 2002,,XB,EA Sports,Black Ops Entertainment,,,,,270000.0,200000.0,60000.0,,10000.0,2002-03-04 00:00:00,N/A
1160,MLB 09: The Show,,PSP,Sony Computer Entertainment,SCE San Diego Studio,,8.8,,,270000.0,240000.0,,,20000.0,2009-03-03 00:00:00,2018-12-04 00:00:00
1161,NBA 07,,PS3,Sony Computer Entertainment,SCE San Diego Studio,,,,,270000.0,240000.0,,10000.0,20000.0,2006-11-14 00:00:00,2018-12-04 00:00:00
1162,Jikkyou Powerful Pro Yakyuu 2010,,PS3,Konami,PawaPuro Production,,,,,270000.0,,,270000.0,,2010-07-15 00:00:00,N/A
1163,And1 Streetball,,PS2,Ubisoft,Black Ops Entertainment,,,,,270000.0,130000.0,100000.0,,30000.0,2006-06-06 00:00:00,N/A
1164,ESPN NBA Basketball,,XB,Sega,Visual Concepts,,,,,270000.0,200000.0,60000.0,,10000.0,2003-10-22 00:00:00,N/A
1165,Gallop Racer 2: One and Only Road to Victory,,PS,Tecmo,Tecmo,,,,,270000.0,,,250000.0,20000.0,1997-11-20 00:00:00,N/A
1166,All-Pro Football 2K8,,X360,2K Sports,Visual Concepts,,7.5,,,260000.0,240000.0,,,20000.0,2007-07-16 00:00:00,N/A
1167,FIFA 18,,X360,EA Sports,EA Vancouver,,,,,260000.0,50000.0,190000.0,,20000.0,2017-09-29 00:00:00,2018-04-02 00:00:00
1168,Jikkyou Powerful Pro Yakyuu 2013,,PS3,Konami Digital Entertainment,Konami,,,,,260000.0,,,260000.0,,2013-10-24 00:00:00,2018-10-27 00:00:00
1169,Jikkyou Powerful Pro Yakyuu '99 Ketteiban,,PS,Konami,Diamond Head,,,,,260000.0,,,250000.0,20000.0,1999-12-25 00:00:00,N/A
1170,NCAA Gamebreaker,,PS,Sony Computer Entertainment,SCEA,,6.3,,,260000.0,150000.0,100000.0,,20000.0,1996-08-31 00:00:00,N/A
1171,MLB SlugFest 2006,,PS2,Midway Games,Blue Shift,,,,,260000.0,130000.0,100000.0,,30000.0,2006-06-05 00:00:00,N/A
1172,Major League Baseball 2K10,,Wii,2K Sports,Visual Concepts,,5.0,,,260000.0,240000.0,,,20000.0,2010-03-02 00:00:00,N/A
1173,Inazuma Eleven Strikers,,Wii,Level 5,Level 5,,,,,260000.0,,10000.0,250000.0,0.0,2011-07-16 00:00:00,2018-08-31 00:00:00
1174,Jikkyou Powerful Pro Yakyuu 2011,,PS3,Konami,PawaPuro Production,,,,,260000.0,,,260000.0,,2011-07-14 00:00:00,N/A
1175,Major League Baseball 2K9,,Wii,2K Sports,Kush Games,,,,,260000.0,240000.0,,,20000.0,2009-03-03 00:00:00,N/A
1176,Power Pro Kun Pocket 5,,GBA,Konami,Diamond Head,,,,,260000.0,,,250000.0,10000.0,2003-01-23 00:00:00,N/A
1177,NCAA March Madness 08,,PS2,EA Sports,EA Canada,,,,,260000.0,130000.0,100000.0,,30000.0,2007-12-11 00:00:00,N/A
1178,Summer Sports 2: Island Sports Party,,Wii,Destineer,Digital Embryo,,,,,260000.0,240000.0,0.0,,20000.0,2008-12-18 00:00:00,N/A
1179,Evolution Skateboarding,,PS2,Konami,Konami Computer Entertainment Osaka,,,,,260000.0,130000.0,100000.0,,30000.0,2002-10-09 00:00:00,N/A
1180,FIFA 14,,3DS,EA Sports,EA Canada,,,,,260000.0,,250000.0,,10000.0,2013-09-24 00:00:00,2018-09-15 00:00:00
1181,Don King Boxing,,Wii,2K Sports,2K Shanghai,,,,,260000.0,140000.0,100000.0,,20000.0,2009-03-31 00:00:00,N/A
1182,Outlaw Volleyball,,XB,Simon & Schuster Interactive,Hypnotix,,,,,260000.0,190000.0,60000.0,,10000.0,2003-07-09 00:00:00,N/A
1183,RealSports Football,,2600,Atari,Atari,,,,,260000.0,240000.0,10000.0,,0.0,1982-01-01 00:00:00,N/A
1184,Tiger Woods PGA Tour 10,,PS2,EA Sports,EA Tiburon,,,,,260000.0,120000.0,10000.0,,130000.0,2009-06-08 00:00:00,N/A
1185,Tony Hawk: Shred,,X360,Activision,Robomodo,,,,,260000.0,170000.0,60000.0,,20000.0,2010-10-26 00:00:00,N/A
1186,J-League Pro Soccer Club wo Tsukurou!,,SAT,Sega,Sega,,,,,260000.0,,,260000.0,,1996-02-23 00:00:00,N/A
1187,Madden NFL 08,,DS,EA Sports,EA Tiburon,,,,,260000.0,240000.0,0.0,,20000.0,2007-08-14 00:00:00,N/A
1188,Jikkyou Powerful Pro Baseball 2018,,PS4,Konami,Konami,,,,,260000.0,,,260000.0,,2018-04-26 00:00:00,2018-05-20 00:00:00
1189,Backyard NFL Football,,GC,Infogrames,Humongous Entertainment,,,,,260000.0,200000.0,50000.0,,10000.0,2002-10-10 00:00:00,N/A
1190,All-Star Baseball 2003,,XB,Acclaim Entertainment,Acclaim Entertainment,,,,,260000.0,190000.0,60000.0,,10000.0,2002-02-25 00:00:00,N/A
1191,NHL Rock the Rink,,PS,Electronic Arts,Electronic Arts,,,,,260000.0,140000.0,100000.0,,20000.0,2000-02-29 00:00:00,N/A
1192,NBA ShootOut 2004,,PS2,Sony Computer Entertainment,989 Sports,,,,,260000.0,130000.0,100000.0,,30000.0,2003-10-29 00:00:00,N/A
1193,Madden NFL 2005,,DS,EA Sports,Exient Entertainment,,,,,260000.0,240000.0,,,20000.0,2004-11-17 00:00:00,N/A
1194,MVP Baseball 2004,,GC,EA Sports,EA Sports,,8.9,,,260000.0,200000.0,50000.0,,10000.0,2004-03-09 00:00:00,N/A
1195,Combination Pro Soccer: J-League no Kantoku ni Natte Sekai wo Mezase!!,,PS,Axela,Axela,,,,,250000.0,,,240000.0,20000.0,1998-06-18 00:00:00,N/A
1196,Surfing H3O,,PS2,Rockstar Games,Opus Studio,,,,,250000.0,120000.0,100000.0,,30000.0,2000-10-26 00:00:00,N/A
1197,NHL 08,,PS3,Electronic Arts,EA Canada,,,,,250000.0,160000.0,60000.0,,30000.0,2007-09-11 00:00:00,2018-02-03 00:00:00
1198,Power Pro Kun Pocket 2,,GB,Konami,Diamond Head,,,,,250000.0,,,250000.0,,2000-03-30 00:00:00,N/A
1199,Triple Play 2002,,XB,EA Sports,Pandemic Studios,,,,,250000.0,190000.0,50000.0,,10000.0,2002-03-18 00:00:00,N/A
1200,Amped 2,,XB,Microsoft Game Studios,Indie Built,,,,,250000.0,200000.0,40000.0,,10000.0,2003-10-28 00:00:00,N/A
1201,College Hoops 2K6,,PS2,2K Sports,Visual Concepts,,8.3,,,250000.0,120000.0,100000.0,,30000.0,2005-11-30 00:00:00,N/A
1202,Pro Evolution Soccer 2014,,X360,Konami Digital Entertainment,Konami,,7.9,,,250000.0,80000.0,160000.0,,20000.0,2013-09-24 00:00:00,2018-03-02 00:00:00
1203,Dead or Alive Xtreme 2,,X360,Tecmo,Team Ninja,,5.3,,,250000.0,150000.0,20000.0,60000.0,20000.0,2006-11-13 00:00:00,N/A
1204,NHL 06,,XB,EA Sports,EA Canada,,,,,250000.0,190000.0,50000.0,,10000.0,2005-09-06 00:00:00,N/A
1205,UEFA Euro 2008 Austria-Switzerland,,PSP,Electronic Arts,Unknown,,6.9,,,250000.0,60000.0,130000.0,,60000.0,2008-05-19 00:00:00,N/A
1206,Jonah Lomu Rugby Challenge,,PS3,Home Entertainment Suppliers,Sidhe Interactive,,,,,250000.0,,200000.0,,50000.0,N/A,N/A
1207,Fox Sports College Hoops '99,,N64,Fox Interactive,"Z-Axis, Ltd.",,,,,250000.0,200000.0,50000.0,,0.0,1998-11-23 00:00:00,N/A
1208,NBA Courtside 2 featuring Kobe Bryant,,N64,Nintendo,Left Field Productions,,,,,250000.0,200000.0,50000.0,,0.0,1999-11-08 00:00:00,N/A
1209,NBA Showtime: NBA on NBC,,N64,Midway Games,Eurocom Entertainment Software,,,,,250000.0,230000.0,20000.0,,0.0,1999-11-17 00:00:00,N/A
1210,Tony Hawk's Proving Ground,,Wii,Activision,Page 44,,,,,250000.0,220000.0,10000.0,,20000.0,2007-10-15 00:00:00,N/A
1211,Wayne Gretzky's 3D Hockey '98,,N64,Midway Games,Software Creations,,,,,250000.0,230000.0,20000.0,,0.0,1997-12-03 00:00:00,N/A
1212,Streamline,,PC,Proletariat Inc.,Proletariat Inc.,,,,250000.0,,,,,,2016-09-30 00:00:00,2019-02-16 00:00:00
1213,Big Beach Sports 2,,Wii,THQ,Jet Black Games,,,,,250000.0,110000.0,120000.0,,30000.0,2010-07-06 00:00:00,N/A
1214,Jikkyou Powerful Pro Baseball 2016,,PSV,Konami Digital Entertainment,Konami Digital Entertainment,,,,,250000.0,,,250000.0,,2016-04-28 00:00:00,N/A
1215,World Series Baseball 2K3,,PS2,Sega,Blue Shift,,,,,250000.0,120000.0,100000.0,,30000.0,2003-03-17 00:00:00,N/A
1216,Madden NFL 17,,PS3,EA Sports,EA Tiburon,,,,,250000.0,150000.0,50000.0,,40000.0,2016-08-23 00:00:00,2018-04-01 00:00:00
1217,Pro Yakyuu Team o Tsukurou!,,SAT,Sega,Sega,,,,,250000.0,,,250000.0,0.0,1998-02-19 00:00:00,N/A
1218,Don King Presents: Prizefighter,,X360,2K Games,Venom Games,,4.0,,,250000.0,140000.0,80000.0,,20000.0,2008-06-10 00:00:00,N/A
1219,Daisy Fuentes Pilates,,Wii,Sega,Collision Studios,,,,,250000.0,170000.0,60000.0,,20000.0,2009-08-04 00:00:00,N/A
1220,NBA JAM Tournament Edition,,PS,Acclaim Entertainment,Iguana Entertainment,,,,,250000.0,140000.0,90000.0,,20000.0,1995-09-04 00:00:00,N/A
1221,NBA Live 15,,PS4,Electronic Arts,EA Tiburon,,,,,250000.0,160000.0,40000.0,,40000.0,2014-10-28 00:00:00,2018-05-30 00:00:00
1222,Tennis no Oji-Sama: Genius Boys Academy,,GBA,Konami,Konami,,,,,250000.0,,,240000.0,10000.0,2002-04-25 00:00:00,N/A
1223,Netsu Chu! Pro Yakyuu 2002,,PS2,Namco,Namco,,,,,250000.0,,,250000.0,,2002-04-18 00:00:00,N/A
1224,Major League Baseball 2K7,,PS3,2K Sports,Kush Games,,,,,250000.0,230000.0,,,20000.0,2007-02-26 00:00:00,N/A
1225,Racquet Sports,,Wii,Ubisoft,Asobo Studio,,,,,250000.0,130000.0,90000.0,,20000.0,2010-03-09 00:00:00,N/A
1226,NBA Courtside 2002,,GC,Nintendo,Left Field Productions,,7.6,,,250000.0,190000.0,50000.0,,10000.0,2002-01-13 00:00:00,N/A
1227,FIFA 14,,PSP,EA Sports,EA Canada,,,,,250000.0,,190000.0,,50000.0,2013-09-24 00:00:00,2018-09-15 00:00:00
1228,NBA Live 18,,PS4,EA Sports,EA Sports,,,,,240000.0,200000.0,,,50000.0,2017-09-15 00:00:00,2018-05-30 00:00:00
1229,Cabela's Outdoor Adventures (2009),,X360,Activision,Activision,,,,,240000.0,230000.0,,,20000.0,2009-09-08 00:00:00,N/A
1230,Jikkyou Powerful Pro Yakyuu 2001,,PS,Konami,Diamond Head,,,,,240000.0,,,230000.0,20000.0,2001-06-07 00:00:00,N/A
1231,Gallop Racer (JP),,PS,Tecmo,Tecmo,,,,,240000.0,40000.0,30000.0,160000.0,20000.0,1996-09-27 00:00:00,N/A
1232,MLB,,PSP,Sony Computer Entertainment,989 Sports,,8.0,,,240000.0,230000.0,,,20000.0,2005-04-12 00:00:00,N/A
1233,Virtua Tennis 4,,X360,Sega,Sega-AM2,,6.5,,,240000.0,120000.0,90000.0,10000.0,20000.0,2011-05-10 00:00:00,N/A
1234,World Soccer Winning Eleven 7,,PS2,Konami,KCET,,,,,240000.0,120000.0,90000.0,,30000.0,2003-08-07 00:00:00,N/A
1235,Namco Tennis Smash Court,,PS,Sony Computer Entertainment,Namco,,,,,240000.0,,,230000.0,20000.0,1996-01-01 00:00:00,N/A
1236,NBA Live 10,,PSP,EA Sports,EA Canada,,5.9,,,240000.0,210000.0,0.0,10000.0,20000.0,2009-10-06 00:00:00,N/A
1237,Pro Yakyuu Spirits 2011,,PSP,Konami,PawaPuro Production,,,,,240000.0,,,240000.0,,2011-04-14 00:00:00,N/A
1238,Pro Yakyuu Spirits 2010,,PSP,Konami,PawaPuro Production,,,,,240000.0,,,240000.0,,2010-04-01 00:00:00,N/A
1239,Jikkyou Powerful Pro Yakyuu 15,,PS2,Konami,PawaPuro Production,,,,,240000.0,,,240000.0,,2008-07-24 00:00:00,N/A
1240,NCAA College Basketball 2K3,,PS2,Sega,Kush Games,,,,,240000.0,120000.0,90000.0,,30000.0,2002-12-02 00:00:00,N/A
1241,NCAA March Madness 2004,,XB,EA Sports,NuFX,,,,,240000.0,180000.0,50000.0,,10000.0,2003-11-17 00:00:00,N/A
1242,Tony Hawk's American Sk8land,,GBA,Activision,Vicarious Visions,,6.0,,,240000.0,170000.0,60000.0,,0.0,2005-10-18 00:00:00,N/A
1243,Jikkyou Powerful Pro Baseball 2016,,PS4,Konami Digital Entertainment,Konami Digital Entertainment,,,,,240000.0,,,240000.0,,2016-04-28 00:00:00,N/A
1244,Nickelodeon Dance,,Wii,2K Play,High Voltage Software,,,,,240000.0,210000.0,10000.0,,20000.0,2011-11-08 00:00:00,N/A
1245,Pure Futbol,,PS3,Ubisoft,Ubisoft Vancouver,,4.0,,,240000.0,60000.0,130000.0,,40000.0,2010-06-01 00:00:00,N/A
1246,NBA Live 14,,XOne,EA Sports,EA Tiburon,,,,,240000.0,190000.0,20000.0,,20000.0,2013-11-22 00:00:00,2018-10-19 00:00:00
1247,Cabela's Big Game Hunter 2012,,PS3,Activision,Activision,,,,,240000.0,170000.0,30000.0,,30000.0,2011-09-27 00:00:00,N/A
1248,PDC World Championship Darts 2008,,Wii,O-Games,Mere Mortals,,,,,240000.0,20000.0,210000.0,,10000.0,2009-06-16 00:00:00,N/A
1249,PGA Tour 96,,PS,EA Sports,EA Sports,,,,,240000.0,130000.0,90000.0,,20000.0,1995-09-01 00:00:00,N/A
1250,Tiger Woods PGA Tour 10,,PSP,EA Sports,EA Tiburon,,8.1,,,240000.0,120000.0,70000.0,,50000.0,2009-06-08 00:00:00,N/A
1251,FIFA World Cup Germany 2006,,XB,EA Sports,EA Canada,,7.8,,,240000.0,180000.0,50000.0,,10000.0,2006-04-24 00:00:00,N/A
1252,We Love Golf!,,Wii,Capcom,Camelot Software Planning,,,,,240000.0,190000.0,0.0,30000.0,20000.0,2008-07-15 00:00:00,N/A
1253,Grand Slam Tennis 2,,PS3,EA Sports,EA Sports,,,,,240000.0,90000.0,100000.0,,40000.0,2012-02-14 00:00:00,N/A
1254,Hot Shots Tennis: Get a Grip,,PSP,Sony Computer Entertainment,Clap Hanz,8.1,8.0,,,230000.0,80000.0,0.0,130000.0,20000.0,2010-06-29 00:00:00,N/A
1255,WWE 2K18,,NS,2K Sports,Yuke's,,,,,230000.0,140000.0,80000.0,,20000.0,2017-12-05 00:00:00,N/A
1256,Cabela's Outdoor Adventures (2009),,PS3,Activision,Activision,,,,,230000.0,210000.0,,,20000.0,2009-09-08 00:00:00,N/A
1257,Madden NFL 12,,PSP,EA Sports,EA Tiburon,,,,,230000.0,210000.0,,,20000.0,2011-08-30 00:00:00,N/A
1258,Pro Yakyuu Team o Tsukurou!,,DC,Sega,Smilebit,,,,,230000.0,,,230000.0,0.0,1999-08-05 00:00:00,N/A
1259,Ashes Cricket 2009,,Wii,Codemasters,Gusto Games,,,,,230000.0,,230000.0,,10000.0,2009-08-07 00:00:00,N/A
1260,World Series Baseball,,XB,Sega,Blueshift,,,,,230000.0,170000.0,50000.0,,10000.0,2002-05-19 00:00:00,N/A
1261,Tony Hawk's Pro Skater 5,,PS4,Activision,Robomodo,,,,,230000.0,110000.0,80000.0,,40000.0,2015-09-29 00:00:00,2018-04-15 00:00:00
1262,Let's Make a Soccer Team!,,PS2,Sega,Smilebit,,,,,230000.0,,,230000.0,,2006-08-25 00:00:00,N/A
1263,All-Star Baseball 2001,,N64,Acclaim Entertainment,High Voltage Software,,9.2,,,230000.0,220000.0,10000.0,,0.0,2000-02-29 00:00:00,N/A
1264,ESPN NHL Hockey,,PS2,Sega,Kush Games,,,,,230000.0,110000.0,90000.0,,30000.0,2003-09-09 00:00:00,N/A
1265,NCAA GameBreaker 2003,,PS2,Sony Computer Entertainment,989 Sports,,,,,230000.0,110000.0,90000.0,,30000.0,2002-08-14 00:00:00,N/A
1266,Tony Hawk's Downhill Jam,,Wii,Activision,Toys for Bob,,,,,230000.0,210000.0,0.0,,20000.0,2006-11-14 00:00:00,N/A
1267,Shaun White Snowboarding,,DS,Ubisoft,Ubisoft Montreal,,6.2,,,230000.0,210000.0,0.0,,20000.0,2008-11-16 00:00:00,N/A
1268,NHL FaceOff 2001,,PS,Sony Computer Entertainment,SolWorks,,7.2,,,230000.0,130000.0,90000.0,,20000.0,2000-09-05 00:00:00,N/A
1269,Madden NFL 06,,GBA,EA Sports,Exient Entertainment,,,,,230000.0,170000.0,60000.0,,0.0,2005-08-08 00:00:00,N/A
1270,Major League Baseball 2K10,,PS2,2K Sports,Visual Concepts,,,,,230000.0,110000.0,90000.0,,30000.0,2010-03-02 00:00:00,N/A
1271,SSX on Tour,,PSP,EA Sports BIG,EA Montreal,,8.2,,,230000.0,190000.0,20000.0,,20000.0,2005-10-11 00:00:00,N/A
1272,Madden NFL 13,,WiiU,EA Sports,EA Tiburon,,7.2,,,230000.0,210000.0,,,20000.0,2012-11-18 00:00:00,2018-01-04 00:00:00
1273,Airblade,,PS2,Namco,Criterion Games,,,,,230000.0,110000.0,90000.0,,30000.0,2002-01-28 00:00:00,N/A
1274,Pro Yakyuu Team o Tsukurou! 2,,PS2,Sega,Smilebit,,,,,230000.0,,,230000.0,,2003-02-13 00:00:00,N/A
1275,Bass Pro Shops: The Hunt,,Wii,XS Games,Piranha Games,,,,,230000.0,210000.0,,,20000.0,2010-06-01 00:00:00,N/A
1276,Deca Sports 3,,Wii,Hudson Soft,Hudson Soft,,,,,230000.0,140000.0,70000.0,,20000.0,2010-10-26 00:00:00,N/A
1277,Saka-Tsuku DS: Touch and Direct,,DS,Sega,Sega,,,,,230000.0,,,230000.0,,2008-11-20 00:00:00,N/A
1278,World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,,PS3,Konami,Konami,,,,,230000.0,,,230000.0,,2010-05-20 00:00:00,N/A
1279,NFL Blitz Pro,,PS2,Midway Games,Point of View,,,,,230000.0,110000.0,90000.0,,30000.0,2003-10-28 00:00:00,N/A
1280,Tiger Woods PGA Tour 2003,,GC,EA Sports,EA Redwood Shores,,,,,230000.0,180000.0,50000.0,,10000.0,2002-10-27 00:00:00,N/A
1281,Hooked! Real Motion Fishing,,Wii,Aksys Games,SIMS,,,,,230000.0,210000.0,0.0,,20000.0,2007-10-30 00:00:00,N/A
1282,NCAA Football 09,,PSP,EA Sports,Team Fusion,,6.5,,,230000.0,210000.0,,,20000.0,2008-07-15 00:00:00,N/A
1283,Tony Hawk's Proving Ground,,DS,Activision,Unknown,,,,,230000.0,200000.0,10000.0,,20000.0,2007-10-15 00:00:00,N/A
1284,NCAA GameBreaker 2004,,PS2,Sony Computer Entertainment,989 Sports,,,,,230000.0,110000.0,90000.0,,30000.0,2003-08-27 00:00:00,N/A
1285,NBA ShootOut 2003,,PS2,Sony Computer Entertainment,989 Sports,,,,,230000.0,110000.0,90000.0,,30000.0,2002-09-25 00:00:00,N/A
1286,NHL FaceOff 2003,,PS2,Sony Computer Entertainment,989 Sports,,,,,230000.0,110000.0,90000.0,,30000.0,2002-11-05 00:00:00,N/A
